obj_id,obj,segment,dt,target,pred,pred_init,weekday,week
2,UJG,A,2025-05-18 01:00:00,57.2481597691,-51.923409762,-51.923409762,Sunday,20
2,UJG,A,2025-05-18 02:00:00,58.1894915096,,,Sunday,20
2,UJG,A,2025-05-18 03:00:00,57.952399936,,,Sunday,20
2,UJG,A,2025-05-18 04:00:00,57.6051937502,,,Sunday,20
2,UJG,A,2025-05-18 05:00:00,59.0392551704,,,Sunday,20
2,UJG,A,2025-05-18 06:00:00,59.3222486993,,,Sunday,20
2,UJG,A,2025-05-18 07:00:00,58.5473681748,,,Sunday,20
2,UJG,A,2025-05-18 08:00:00,59.7209209725,,,Sunday,20
2,UJG,A,2025-05-18 09:00:00,59.6380077565,,,Sunday,20
2,UJG,A,2025-05-18 10:00:00,58.825825356,,,Sunday,20
2,UJG,A,2025-05-18 11:00:00,59.1095879343,,,Sunday,20
2,UJG,A,2025-05-18 12:00:00,58.9083045501,,,Sunday,20
2,UJG,A,2025-05-18 13:00:00,58.0775409237,,,Sunday,20
2,UJG,A,2025-05-18 14:00:00,58.8619778638,,,Sunday,20
2,UJG,A,2025-05-18 15:00:00,58.9178797252,,,Sunday,20
2,UJG,A,2025-05-18 16:00:00,58.5700181318,,,Sunday,20
2,UJG,A,2025-05-18 17:00:00,59.2729492792,,,Sunday,20
2,UJG,A,2025-05-18 18:00:00,59.0487796362,,,Sunday,20
2,UJG,A,2025-05-18 19:00:00,59.1886064803,,,Sunday,20
2,UJG,A,2025-05-18 20:00:00,60.6768969403,,,Sunday,20
2,UJG,A,2025-05-18 21:00:00,61.3483615022,,,Sunday,20
2,UJG,A,2025-05-18 22:00:00,61.9115889465,,,Sunday,20
2,UJG,A,2025-05-18 23:00:00,63.5524734898,,,Sunday,20
2,UJG,A,2025-05-19 00:00:00,63.4064502631,56.7930884804,56.7930884804,Monday,21
2,UJG,A,2025-05-19 01:00:00,63.6322960251,57.0206241247,57.0206241247,Monday,21
2,UJG,A,2025-05-19 02:00:00,64.2462649996,57.4102465864,57.4102465864,Monday,21
2,UJG,A,2025-05-19 03:00:00,63.8361394568,57.7966837382,57.7966837382,Monday,21
2,UJG,A,2025-05-19 04:00:00,63.2107832444,57.9156950653,57.9156950653,Monday,21
2,UJG,A,2025-05-19 05:00:00,64.4824950795,58.1989496188,58.1989496188,Monday,21
2,UJG,A,2025-05-19 06:00:00,64.6575772627,58.6555658733,58.6555658733,Monday,21
2,UJG,A,2025-05-19 07:00:00,63.7760260806,58.9696240148,58.9696240148,Monday,21
2,UJG,A,2025-05-19 08:00:00,64.845112297,59.1968459488,59.1968459488,Monday,21
2,UJG,A,2025-05-19 09:00:00,64.5532856717,59.3020989679,59.3020989679,Monday,21
2,UJG,A,2025-05-19 10:00:00,63.4766754331,59.3949180283,59.3949180283,Monday,21
2,UJG,A,2025-05-19 11:00:00,63.2976592616,59.1911403489,59.1911403489,Monday,21
2,UJG,A,2025-05-19 12:00:00,62.7085503402,58.9479059468,58.9479059468,Monday,21
2,UJG,A,2025-05-19 13:00:00,61.5256089508,58.6984778027,58.6984778027,Monday,21
2,UJG,A,2025-05-19 14:00:00,62.1516563848,58.6159411126,58.6159411126,Monday,21
2,UJG,A,2025-05-19 15:00:00,62.0572589174,58.6191328376,58.6191328376,Monday,21
2,UJG,A,2025-05-19 16:00:00,61.6953519707,58.783291907,58.783291907,Monday,21
2,UJG,A,2025-05-19 17:00:00,62.4313040373,58.9202823787,58.9202823787,Monday,21
2,UJG,A,2025-05-19 18:00:00,62.172849914,58.9639156824,58.9639156824,Monday,21
2,UJG,A,2025-05-19 19:00:00,62.3634114272,59.1701117985,59.1701117985,Monday,21
2,UJG,A,2025-05-19 20:00:00,63.8926329471,59.6380943522,59.6380943522,Monday,21
2,UJG,A,2025-05-19 21:00:00,64.3005407954,60.4046216409,60.4046216409,Monday,21
2,UJG,A,2025-05-19 22:00:00,64.7109370916,61.312282463,61.312282463,Monday,21
2,UJG,A,2025-05-19 23:00:00,66.2393095431,62.2708079795,62.2708079795,Monday,21
2,UJG,A,2025-05-20 00:00:00,65.1673680277,62.9568375664,62.9568375664,Tuesday,21
2,UJG,A,2025-05-20 01:00:00,65.2609392812,63.5304065927,63.5304065927,Tuesday,21
2,UJG,A,2025-05-20 02:00:00,65.7945615909,63.7616704293,63.7616704293,Tuesday,21
2,UJG,A,2025-05-20 03:00:00,65.2209797562,63.9049001605,63.9049001605,Tuesday,21
2,UJG,A,2025-05-20 04:00:00,64.5055493596,63.7643959003,63.7643959003,Tuesday,21
2,UJG,A,2025-05-20 05:00:00,65.6785508438,63.8431392602,63.8431392602,Tuesday,21
2,UJG,A,2025-05-20 06:00:00,65.6302004457,64.1169518622,64.1169518622,Tuesday,21
2,UJG,A,2025-05-20 07:00:00,64.4200252414,64.3053661409,64.3053661409,Tuesday,21
2,UJG,A,2025-05-20 08:00:00,65.1254509265,64.4262385468,64.4262385468,Tuesday,21
2,UJG,A,2025-05-20 09:00:00,64.6287352886,64.3914746831,64.3914746831,Tuesday,21
2,UJG,A,2025-05-20 10:00:00,63.3652930408,64.2916911339,64.2916911339,Tuesday,21
2,UJG,A,2025-05-20 11:00:00,62.8598564067,63.7758734555,63.7758734555,Tuesday,21
2,UJG,A,2025-05-20 12:00:00,62.1295381523,63.1609616783,63.1609616783,Tuesday,21
2,UJG,A,2025-05-20 13:00:00,60.8111023834,62.5106061842,62.5106061842,Tuesday,21
2,UJG,A,2025-05-20 14:00:00,61.2339509501,62.1286052252,62.1286052252,Tuesday,21
2,UJG,A,2025-05-20 15:00:00,60.8923873785,61.9115080843,61.9115080843,Tuesday,21
2,UJG,A,2025-05-20 16:00:00,60.2277153326,61.968089091,61.968089091,Tuesday,21
2,UJG,A,2025-05-20 17:00:00,60.5692108759,62.0613049751,62.0613049751,Tuesday,21
2,UJG,A,2025-05-20 18:00:00,60.0136251113,62.0998353073,62.0998353073,Tuesday,21
2,UJG,A,2025-05-20 19:00:00,59.8009855532,62.3225217928,62.3225217928,Tuesday,21
2,UJG,A,2025-05-20 20:00:00,60.999631465,62.8096314294,62.8096314294,Tuesday,21
2,UJG,A,2025-05-20 21:00:00,61.4302563382,63.5188617232,63.5188617232,Tuesday,21
2,UJG,A,2025-05-20 22:00:00,61.8116726202,64.301370278,64.301370278,Tuesday,21
2,UJG,A,2025-05-20 23:00:00,63.2884630269,65.08359581,65.08359581,Tuesday,21
2,UJG,A,2025-05-21 00:00:00,71.6242874916,65.3725382208,65.3725382208,Wednesday,21
2,UJG,A,2025-05-21 01:00:00,71.5517759328,65.555872284,65.555872284,Wednesday,21
2,UJG,A,2025-05-21 02:00:00,71.9242739295,65.4076229666,65.4076229666,Wednesday,21
2,UJG,A,2025-05-21 03:00:00,71.2689954151,65.4254935428,65.4254935428,Wednesday,21
2,UJG,A,2025-05-21 04:00:00,70.5304604665,65.1736969022,65.1736969022,Wednesday,21
2,UJG,A,2025-05-21 05:00:00,71.4632887149,65.1350266532,65.1350266532,Wednesday,21
2,UJG,A,2025-05-21 06:00:00,71.1876652549,65.2714335497,65.2714335497,Wednesday,21
2,UJG,A,2025-05-21 07:00:00,69.8007272652,65.2429255103,65.2429255103,Wednesday,21
2,UJG,A,2025-05-21 08:00:00,70.3745884951,65.0585588712,65.0585588712,Wednesday,21
2,UJG,A,2025-05-21 09:00:00,69.5840610883,64.7247371522,64.7247371522,Wednesday,21
2,UJG,A,2025-05-21 10:00:00,68.0556866087,64.373159752,64.373159752,Wednesday,21
2,UJG,A,2025-05-21 11:00:00,67.4631125978,63.6179615787,63.6179615787,Wednesday,21
2,UJG,A,2025-05-21 12:00:00,66.555986851,62.7848958666,62.7848958666,Wednesday,21
2,UJG,A,2025-05-21 13:00:00,65.2270415746,61.9334989808,61.9334989808,Wednesday,21
2,UJG,A,2025-05-21 14:00:00,65.6242025323,61.3915304952,61.3915304952,Wednesday,21
2,UJG,A,2025-05-21 15:00:00,65.3572399997,60.979146904,60.979146904,Wednesday,21
2,UJG,A,2025-05-21 16:00:00,64.8114558274,60.784684553700004,60.784684553700004,Wednesday,21
2,UJG,A,2025-05-21 17:00:00,65.2662901897,60.563104529,60.563104529,Wednesday,21
2,UJG,A,2025-05-21 18:00:00,64.7071886703,60.2701837733,60.2701837733,Wednesday,21
2,UJG,A,2025-05-21 19:00:00,64.6237455367,60.1279405135,60.1279405135,Wednesday,21
2,UJG,A,2025-05-21 20:00:00,65.9029373245,60.2714140432,60.2714140432,Wednesday,21
2,UJG,A,2025-05-21 21:00:00,66.2090530037,60.7436244521,60.7436244521,Wednesday,21
2,UJG,A,2025-05-21 22:00:00,66.6396868804,61.4138534744,61.4138534744,Wednesday,21
2,UJG,A,2025-05-21 23:00:00,68.1455583547,62.1767973284,62.1767973284,Wednesday,21
2,UJG,A,2025-05-22 00:00:00,71.3538779932,65.5748077129,65.5748077129,Thursday,21
2,UJG,A,2025-05-22 01:00:00,71.5041072874,68.8215088171,68.8215088171,Thursday,21
2,UJG,A,2025-05-22 02:00:00,72.0850310733,71.7001124513,71.7001124513,Thursday,21
2,UJG,A,2025-05-22 03:00:00,71.5464409933,71.5816817591,71.5816817591,Thursday,21
2,UJG,A,2025-05-22 04:00:00,70.8119769556,71.2412432704,71.2412432704,Thursday,21
2,UJG,A,2025-05-22 05:00:00,71.7313030241,71.0875815322,71.0875815322,Thursday,21
2,UJG,A,2025-05-22 06:00:00,71.6611827806,71.0604714788,71.0604714788,Thursday,21
2,UJG,A,2025-05-22 07:00:00,70.5130483049,70.8172270784,70.8172270784,Thursday,21
2,UJG,A,2025-05-22 08:00:00,71.310988515,70.4543270051,70.4543270051,Thursday,21
2,UJG,A,2025-05-22 09:00:00,70.7544424022,69.9197922829,69.9197922829,Thursday,21
2,UJG,A,2025-05-22 10:00:00,69.2983260373,69.338112064,69.338112064,Thursday,21
2,UJG,A,2025-05-22 11:00:00,68.7318957894,68.3676200983,68.3676200983,Thursday,21
2,UJG,A,2025-05-22 12:00:00,67.9599183039,67.3582620192,67.3582620192,Thursday,21
2,UJG,A,2025-05-22 13:00:00,66.5632401603,66.4153803411,66.4153803411,Thursday,21
2,UJG,A,2025-05-22 14:00:00,66.8229205342,65.8024103193,65.8024103193,Thursday,21
2,UJG,A,2025-05-22 15:00:00,66.3127677133,65.4028280355,65.4028280355,Thursday,21
2,UJG,A,2025-05-22 16:00:00,65.5535236633,65.2642994531,65.2642994531,Thursday,21
2,UJG,A,2025-05-22 17:00:00,65.698355759,65.1449953389,65.1449953389,Thursday,21
2,UJG,A,2025-05-22 18:00:00,64.8037271462,64.9283115625,64.9283115625,Thursday,21
2,UJG,A,2025-05-22 19:00:00,64.2985714971,64.8657414656,64.8657414656,Thursday,21
2,UJG,A,2025-05-22 20:00:00,65.1852481919,65.0779571772,65.0779571772,Thursday,21
2,UJG,A,2025-05-22 21:00:00,65.1403094293,65.5785786216,65.5785786216,Thursday,21
2,UJG,A,2025-05-22 22:00:00,65.1330710304,66.2505590695,66.2505590695,Thursday,21
2,UJG,A,2025-05-22 23:00:00,66.0492030252,66.9980994129,66.9980994129,Thursday,21
2,UJG,A,2025-05-23 00:00:00,53.5945340076,68.7130410761,68.7130410761,Friday,21
2,UJG,A,2025-05-23 01:00:00,52.7789887939,70.3345145451,70.3345145451,Friday,21
2,UJG,A,2025-05-23 02:00:00,52.3638865734,71.647672118,71.647672118,Friday,21
2,UJG,A,2025-05-23 03:00:00,50.8457423989,71.7118597847,71.7118597847,Friday,21
2,UJG,A,2025-05-23 04:00:00,49.1014766922,71.4811496741,71.4811496741,Friday,21
2,UJG,A,2025-05-23 05:00:00,49.2259640648,71.3632403244,71.3632403244,Friday,21
2,UJG,A,2025-05-23 06:00:00,48.231637598,71.4014875868,71.4014875868,Friday,21
2,UJG,A,2025-05-23 07:00:00,46.2256697118,71.3018447032,71.3018447032,Friday,21
2,UJG,A,2025-05-23 08:00:00,46.2272756284,71.1617398669,71.1617398669,Friday,21
2,UJG,A,2025-05-23 09:00:00,44.9669835425,70.859493074,70.859493074,Friday,21
2,UJG,A,2025-05-23 10:00:00,43.0784290178,70.4545856515,70.4545856515,Friday,21
2,UJG,A,2025-05-23 11:00:00,42.0929230308,69.5948880763,69.5948880763,Friday,21
2,UJG,A,2025-05-23 12:00:00,40.780269912,68.6633800435,68.6633800435,Friday,21
2,UJG,A,2025-05-23 13:00:00,38.9902773149,67.7516847512,67.7516847512,Friday,21
2,UJG,A,2025-05-23 14:00:00,38.7946352804,67.1153596661,67.1153596661,Friday,21
2,UJG,A,2025-05-23 15:00:00,37.7737592075,66.5663094692,66.5663094692,Friday,21
2,UJG,A,2025-05-23 16:00:00,36.4185954501,66.2297373036,66.2297373036,Friday,21
2,UJG,A,2025-05-23 17:00:00,36.1263041748,65.8548823785,65.8548823785,Friday,21
2,UJG,A,2025-05-23 18:00:00,34.8989282505,65.3518688562,65.3518688562,Friday,21
2,UJG,A,2025-05-23 19:00:00,33.9115571564,64.9335514674,64.9335514674,Friday,21
2,UJG,A,2025-05-23 20:00:00,34.5266217257,64.7625156117,64.7625156117,Friday,21
2,UJG,A,2025-05-23 21:00:00,34.1757202484,64.8747097061,64.8747097061,Friday,21
2,UJG,A,2025-05-23 22:00:00,33.8924959083,65.1528762172,65.1528762172,Friday,21
2,UJG,A,2025-05-23 23:00:00,34.7923554809,65.4408611617,65.4408611617,Friday,21
2,UJG,A,2025-05-24 00:00:00,31.0694421597,61.5922693544,61.5922693544,Saturday,21
2,UJG,A,2025-05-24 01:00:00,30.4773342332,57.4742419422,57.4742419422,Saturday,21
2,UJG,A,2025-05-24 02:00:00,30.3417117869,52.9124697916,52.9124697916,Saturday,21
2,UJG,A,2025-05-24 03:00:00,29.1340167615,51.996205922,51.996205922,Saturday,21
2,UJG,A,2025-05-24 04:00:00,27.8563126169,50.7703685548,50.7703685548,Saturday,21
2,UJG,A,2025-05-24 05:00:00,28.3285069701,49.7243943853,49.7243943853,Saturday,21
2,UJG,A,2025-05-24 06:00:00,27.8076463327,48.8530261183,48.8530261183,Saturday,21
2,UJG,A,2025-05-24 07:00:00,26.1834671791,47.8944237915,47.8944237915,Saturday,21
2,UJG,A,2025-05-24 08:00:00,26.5149655838,46.8948609794,46.8948609794,Saturday,21
2,UJG,A,2025-05-24 09:00:00,25.5760209272,45.8066429609,45.8066429609,Saturday,21
2,UJG,A,2025-05-24 10:00:00,23.9921411293,44.7575627296,44.7575627296,Saturday,21
2,UJG,A,2025-05-24 11:00:00,23.2215150645,43.3794451971,43.3794451971,Saturday,21
2,UJG,A,2025-05-24 12:00:00,22.230259005,41.9838739869,41.9838739869,Saturday,21
2,UJG,A,2025-05-24 13:00:00,20.6691934168,40.6211567526,40.6211567526,Saturday,21
2,UJG,A,2025-05-24 14:00:00,20.8881207795,39.5217275024,39.5217275024,Saturday,21
2,UJG,A,2025-05-24 15:00:00,20.3983378309,38.5195572676,38.5195572676,Saturday,21
2,UJG,A,2025-05-24 16:00:00,19.5101161127,37.6623299793,37.6623299793,Saturday,21
2,UJG,A,2025-05-24 17:00:00,19.6850917475,36.7728862775,36.7728862775,Saturday,21
2,UJG,A,2025-05-24 18:00:00,18.8971626823,35.8146092918,35.8146092918,Saturday,21
2,UJG,A,2025-05-24 19:00:00,18.6116044583,34.9789298606,34.9789298606,Saturday,21
2,UJG,A,2025-05-24 20:00:00,19.7192227637,34.4457023776,34.4457023776,Saturday,21
2,UJG,A,2025-05-24 21:00:00,19.923394364,34.2046330435,34.2046330435,Saturday,21
2,UJG,A,2025-05-24 22:00:00,20.0143624128,34.1982792941,34.1982792941,Saturday,21
2,UJG,A,2025-05-24 23:00:00,21.2019768196,34.2868572125,34.2868572125,Saturday,21
2,UJG,A,2025-05-25 00:00:00,17.7953058871,33.251431183,33.251431183,Sunday,21
2,UJG,A,2025-05-25 01:00:00,17.6616903561,32.1130439579,32.1130439579,Sunday,21
2,UJG,A,2025-05-25 02:00:00,17.9780950056,30.6294960599,30.6294960599,Sunday,21
2,UJG,A,2025-05-25 03:00:00,17.2551589686,29.9843542605,29.9843542605,Sunday,21
2,UJG,A,2025-05-25 04:00:00,16.3346994284,29.1106803884,29.1106803884,Sunday,21
2,UJG,A,2025-05-25 05:00:00,17.2877276383,28.4396121162,28.4396121162,Sunday,21
2,UJG,A,2025-05-25 06:00:00,17.1037163087,27.9974886399,27.9974886399,Sunday,21
2,UJG,A,2025-05-25 07:00:00,15.8019197876,27.439873494,27.439873494,Sunday,21
2,UJG,A,2025-05-25 08:00:00,16.5116953324,26.8353596985,26.8353596985,Sunday,21
2,UJG,A,2025-05-25 09:00:00,15.9533928752,26.0914845634,26.0914845634,Sunday,21
2,UJG,A,2025-05-25 10:00:00,14.6331331548,25.3610425468,25.3610425468,Sunday,21
2,UJG,A,2025-05-25 11:00:00,14.2633566527,24.263225707,24.263225707,Sunday,21
2,UJG,A,2025-05-25 12:00:00,13.4838662319,23.1479717329,23.1479717329,Sunday,21
2,UJG,A,2025-05-25 13:00:00,12.1077726121,22.0403224954,22.0403224954,Sunday,21
2,UJG,A,2025-05-25 14:00:00,12.497817428,21.2625244004,21.2625244004,Sunday,21
2,UJG,A,2025-05-25 15:00:00,12.2258200066,20.6518840091,20.6518840091,Sunday,21
2,UJG,A,2025-05-25 16:00:00,11.5826912689,20.2655249077,20.2655249077,Sunday,21
2,UJG,A,2025-05-25 17:00:00,11.895261026,19.8645152304,19.8645152304,Sunday,21
2,UJG,A,2025-05-25 18:00:00,11.2422154183,19.3641235142,19.3641235142,Sunday,21
2,UJG,A,2025-05-25 19:00:00,11.0039964026,19.0646196294,19.0646196294,Sunday,21
2,UJG,A,2025-05-25 20:00:00,12.1195791547,19.0759966348,19.0759966348,Sunday,21
2,UJG,A,2025-05-25 21:00:00,12.2878332638,19.418073862,19.418073862,Sunday,21
2,UJG,A,2025-05-25 22:00:00,12.4754314732,19.8856598469,19.8856598469,Sunday,21
2,UJG,A,2025-05-25 23:00:00,13.7639240911,20.3799111988,20.3799111988,Sunday,21
2,UJG,A,2025-05-26 00:00:00,13.2656744201,19.6705483732,19.6705483732,Monday,22
2,UJG,A,2025-05-26 01:00:00,12.9772391833,18.8863243543,18.8863243543,Monday,22
2,UJG,A,2025-05-26 02:00:00,13.1293933994,17.811697083,17.811697083,Monday,22
2,UJG,A,2025-05-26 03:00:00,12.2401587415,17.6316481101,17.6316481101,Monday,22
2,UJG,A,2025-05-26 04:00:00,11.1553690959,17.1893178009,17.1893178009,Monday,22
2,UJG,A,2025-05-26 05:00:00,11.7794328193,16.9591953451,16.9591953451,Monday,22
2,UJG,A,2025-05-26 06:00:00,11.2670151604,16.9087144585,16.9087144585,Monday,22
2,UJG,A,2025-05-26 07:00:00,9.6724297586,16.7311212449,16.7311212449,Monday,22
2,UJG,A,2025-05-26 08:00:00,10.2244245406,16.4724438096,16.4724438096,Monday,22
2,UJG,A,2025-05-26 09:00:00,9.4855346078,16.0890026651,16.0890026651,Monday,22
2,UJG,A,2025-05-26 10:00:00,8.0733740929,15.6994071208,15.6994071208,Monday,22
2,UJG,A,2025-05-26 11:00:00,7.5487369877,14.9499608942,14.9499608942,Monday,22
2,UJG,A,2025-05-26 12:00:00,6.6916589483,14.1267853465,14.1267853465,Monday,22
2,UJG,A,2025-05-26 13:00:00,5.3414402602,13.2849984989,13.2849984989,Monday,22
2,UJG,A,2025-05-26 14:00:00,5.8734486362,12.696485424,12.696485424,Monday,22
2,UJG,A,2025-05-26 15:00:00,5.5436854365,12.2771366822,12.2771366822,Monday,22
2,UJG,A,2025-05-26 16:00:00,4.9387473485,12.1021095678,12.1021095678,Monday,22
2,UJG,A,2025-05-26 17:00:00,5.4985537202,11.9012574338,11.9012574338,Monday,22
2,UJG,A,2025-05-26 18:00:00,5.068393719,11.5733892377,11.5733892377,Monday,22
2,UJG,A,2025-05-26 19:00:00,4.9800038784,11.380490949,11.380490949,Monday,22
2,UJG,A,2025-05-26 20:00:00,6.2106904682,11.4552636585,11.4552636585,Monday,22
2,UJG,A,2025-05-26 21:00:00,6.3979225534,11.8038029404,11.8038029404,Monday,22
2,UJG,A,2025-05-26 22:00:00,6.6506683994,12.2942812972,12.2942812972,Monday,22
2,UJG,A,2025-05-26 23:00:00,7.9323987171,12.842396276,12.842396276,Monday,22
2,UJG,A,2025-05-27 00:00:00,6.6124219295,13.1683433281,13.1683433281,Tuesday,22
2,UJG,A,2025-05-27 01:00:00,6.4108237569,13.3356125648,13.3356125648,Tuesday,22
2,UJG,A,2025-05-27 02:00:00,6.7308917216,13.1241023342,13.1241023342,Tuesday,22
2,UJG,A,2025-05-27 03:00:00,5.944827596,12.7822637747,12.7822637747,Tuesday,22
2,UJG,A,2025-05-27 04:00:00,4.9917094596,12.1749737456,12.1749737456,Tuesday,22
2,UJG,A,2025-05-27 05:00:00,6.0090899462,11.7249868856,11.7249868856,Tuesday,22
2,UJG,A,2025-05-27 06:00:00,5.7681348005,11.4006056919,11.4006056919,Tuesday,22
2,UJG,A,2025-05-27 07:00:00,4.4693693883,10.9062925795,10.9062925795,Tuesday,22
2,UJG,A,2025-05-27 08:00:00,5.116516145,10.3879564865,10.3879564865,Tuesday,22
2,UJG,A,2025-05-27 09:00:00,4.5433377864,9.7941296357,9.7941296357,Tuesday,22
2,UJG,A,2025-05-27 10:00:00,3.2452175234,9.2611110804,9.2611110804,Tuesday,22
2,UJG,A,2025-05-27 11:00:00,2.8530871101,8.3692152295,8.3692152295,Tuesday,22
2,UJG,A,2025-05-27 12:00:00,2.2197765483,7.437923343,7.437923343,Tuesday,22
2,UJG,A,2025-05-27 13:00:00,1.1666072827,6.5272787321,6.5272787321,Tuesday,22
2,UJG,A,2025-05-27 14:00:00,1.866285026,5.9688492816,5.9688492816,Tuesday,22
2,UJG,A,2025-05-27 15:00:00,1.7901301984,5.5861914443,5.5861914443,Tuesday,22
2,UJG,A,2025-05-27 16:00:00,1.4784588659,5.4519604737,5.4519604737,Tuesday,22
2,UJG,A,2025-05-27 17:00:00,2.2320534674,5.3269955017,5.3269955017,Tuesday,22
2,UJG,A,2025-05-27 18:00:00,2.0334804603,5.1685649292,5.1685649292,Tuesday,22
2,UJG,A,2025-05-27 19:00:00,2.267847388,5.1823171058,5.1823171058,Tuesday,22
2,UJG,A,2025-05-27 20:00:00,3.7709257292,5.4196960219,5.4196960219,Tuesday,22
2,UJG,A,2025-05-27 21:00:00,4.297783792,5.8628723,5.8628723,Tuesday,22
2,UJG,A,2025-05-27 22:00:00,4.8621445421,6.4197604737,6.4197604737,Tuesday,22
2,UJG,A,2025-05-27 23:00:00,6.4732669871,6.9936632233000005,6.9936632233000005,Tuesday,22
2,UJG,A,2025-05-28 00:00:00,15.0921350821,7.0651630153,7.0651630153,Wednesday,22
2,UJG,A,2025-05-28 01:00:00,15.2557525619,6.9852148012,6.9852148012,Wednesday,22
2,UJG,A,2025-05-28 02:00:00,15.9735845229,6.5847124693,6.5847124693,Wednesday,22
2,UJG,A,2025-05-28 03:00:00,15.5922926703,6.3621810248,6.3621810248,Wednesday,22
2,UJG,A,2025-05-28 04:00:00,15.0237379847,5.8891429258,5.8891429258,Wednesday,22
2,UJG,A,2025-05-28 05:00:00,16.2953353403,5.648542334,5.648542334,Wednesday,22
2,UJG,A,2025-05-28 06:00:00,16.3931449786,5.5896447355,5.5896447355,Wednesday,22
2,UJG,A,2025-05-28 07:00:00,15.5824586433,5.4155313783,5.4155313783,Wednesday,22
2,UJG,A,2025-05-28 08:00:00,16.8001659034,5.1180067779,5.1180067779,Wednesday,22
2,UJG,A,2025-05-28 09:00:00,16.8697003633,4.7097411066,4.7097411066,Wednesday,22
2,UJG,A,2025-05-28 10:00:00,16.197992103,4.3016904849,4.3016904849,Wednesday,22
2,UJG,A,2025-05-28 11:00:00,16.4277925801,3.54721414,3.54721414,Wednesday,22
2,UJG,A,2025-05-28 12:00:00,16.3907490769,2.7726937273,2.7726937273,Wednesday,22
2,UJG,A,2025-05-28 13:00:00,15.8174984367,2.079823647,2.079823647,Wednesday,22
2,UJG,A,2025-05-28 14:00:00,17.0305890486,1.750889619,1.750889619,Wednesday,22
2,UJG,A,2025-05-28 15:00:00,17.3474018282,1.607674169,1.607674169,Wednesday,22
2,UJG,A,2025-05-28 16:00:00,17.2749034268,1.7116246967,1.7116246967,Wednesday,22
2,UJG,A,2025-05-28 17:00:00,18.1797292217,1.8335475104999999,1.8335475104999999,Wednesday,22
2,UJG,A,2025-05-28 18:00:00,17.9096565713,1.9146642645,1.9146642645,Wednesday,22
2,UJG,A,2025-05-28 19:00:00,18.0966108747,2.1777937719000002,2.1777937719000002,Wednesday,22
2,UJG,A,2025-05-28 20:00:00,19.5284139999,2.6907511925,2.6907511925,Wednesday,22
2,UJG,A,2025-05-28 21:00:00,19.9404953649,3.4455189697,3.4455189697,Wednesday,22
2,UJG,A,2025-05-28 22:00:00,20.3912086247,4.3102846878,4.3102846878,Wednesday,22
2,UJG,A,2025-05-28 23:00:00,22.0182906066,5.2110651071,5.2110651071,Wednesday,22
2,UJG,A,2025-05-29 00:00:00,25.3024985032,8.8091822038,8.8091822038,Thursday,22
2,UJG,A,2025-05-29 01:00:00,25.4510956836,12.2737182104,12.2737182104,Thursday,22
2,UJG,A,2025-05-29 02:00:00,26.0973670854,15.4404907223,15.4404907223,Thursday,22
2,UJG,A,2025-05-29 03:00:00,25.7878665697,15.6072099184,15.6072099184,Thursday,22
2,UJG,A,2025-05-29 04:00:00,25.1476681839,15.529871726,15.529871726,Thursday,22
2,UJG,A,2025-05-29 05:00:00,26.364243170800002,15.6371219985,15.6371219985,Thursday,22
2,UJG,A,2025-05-29 06:00:00,26.4055658122,15.9040727679,15.9040727679,Thursday,22
2,UJG,A,2025-05-29 07:00:00,25.3330165122,16.0903129874,16.0903129874,Thursday,22
2,UJG,A,2025-05-29 08:00:00,26.2849708513,16.2585898418,16.2585898418,Thursday,22
2,UJG,A,2025-05-29 09:00:00,26.1391322183,16.4174416366,16.4174416366,Thursday,22
2,UJG,A,2025-05-29 10:00:00,25.1664185886,16.6226194566,16.6226194566,Thursday,22
2,UJG,A,2025-05-29 11:00:00,25.1108140911,16.4984950155,16.4984950155,Thursday,22
2,UJG,A,2025-05-29 12:00:00,24.7222397652,16.3388445867,16.3388445867,Thursday,22
2,UJG,A,2025-05-29 13:00:00,23.7685559558,16.2120133646,16.2120133646,Thursday,22
2,UJG,A,2025-05-29 14:00:00,24.4589879205,16.4129455207,16.4129455207,Thursday,22
2,UJG,A,2025-05-29 15:00:00,24.4149057439,16.7318297712,16.7318297712,Thursday,22
2,UJG,A,2025-05-29 16:00:00,24.0450082326,17.2176314346,17.2176314346,Thursday,22
2,UJG,A,2025-05-29 17:00:00,24.7001634514,17.6006781589,17.6006781589,Thursday,22
2,UJG,A,2025-05-29 18:00:00,24.3686143115,17.7880964066,17.7880964066,Thursday,22
2,UJG,A,2025-05-29 19:00:00,24.4952819009,18.0619988892,18.0619988892,Thursday,22
2,UJG,A,2025-05-29 20:00:00,25.8786058861,18.511560482,18.511560482,Thursday,22
2,UJG,A,2025-05-29 21:00:00,26.2741636888,19.1885067465,19.1885067465,Thursday,22
2,UJG,A,2025-05-29 22:00:00,26.7000308059,19.9533726632,19.9533726632,Thursday,22
2,UJG,A,2025-05-29 23:00:00,28.1727913673,20.7833315321,20.7833315321,Thursday,22
2,UJG,A,2025-05-30 00:00:00,16.5053422021,22.5706659115,22.5706659115,Friday,22
2,UJG,A,2025-05-30 01:00:00,16.6568856254,24.2572949312,24.2572949312,Friday,22
2,UJG,A,2025-05-30 02:00:00,17.2897048602,25.6169870907,25.6169870907,Friday,22
2,UJG,A,2025-05-30 03:00:00,16.7645532013,25.7787764462,25.7787764462,Friday,22
