obj_id,obj,segment,dt,target,pred
1,NDA,A,2025-05-31 20:00:00,-30.777546292837442,-44.53240636986329
1,NDA,A,2025-05-31 21:00:00,-39.822250043539974,-47.98411152803899
1,NDA,A,2025-05-31 22:00:00,-33.627234332078885,-51.20896270327605
1,NDA,A,2025-05-31 23:00:00,-39.5617486225583,-54.69660740498474
1,NDA,A,2025-06-01 00:00:00,-34.242571133128585,-54.87513999096402
1,NDA,A,2025-06-01 01:00:00,-22.621740392656275,-53.096986974180446
1,NDA,A,2025-06-01 02:00:00,-20.89800669305306,-48.64913876254071
1,NDA,A,2025-06-01 03:00:00,-23.34095186050661,-45.137235354014344
1,NDA,A,2025-06-01 04:00:00,-19.817689034929938,-44.313287473257056
1,NDA,A,2025-06-01 05:00:00,-22.250529138443017,-44.87705654254049
1,NDA,A,2025-06-01 06:00:00,-27.670294624663203,-46.39704799977406
1,NDA,A,2025-06-01 07:00:00,-18.824428734099772,-46.15497695678717
1,NDA,A,2025-06-01 08:00:00,-14.663975010988855,-43.64539564414724
1,NDA,A,2025-06-01 09:00:00,-11.352684157537404,-38.212577439954146
1,NDA,A,2025-06-01 10:00:00,-8.971280647900644,-34.87004638392899
1,NDA,A,2025-06-01 11:00:00,-11.860567354929328,-33.83740339677801
1,NDA,A,2025-06-01 12:00:00,-13.57806005476946,-34.464895915799
1,NDA,A,2025-06-01 13:00:00,-18.76755156620193,-37.64894018772424
1,NDA,A,2025-06-01 14:00:00,-19.67879812725622,-40.175815249530025
1,NDA,A,2025-06-01 15:00:00,-21.432592192560374,-42.66928478621741
1,NDA,A,2025-06-01 16:00:00,-7.5336299200148495,-38.67324387506084
1,NDA,A,2025-06-01 17:00:00,-16.292114731857012,-37.19984489787572
1,NDA,A,2025-06-01 18:00:00,-10.384837824483968,-33.02153771558165
1,NDA,A,2025-06-01 19:00:00,-5.325969323611801,-31.71835712333301
1,NDA,A,2025-06-01 20:00:00,-10.829956281993299,-29.319466686728333
1,NDA,A,2025-06-01 21:00:00,-20.276114376674368,-32.12070964030898
1,NDA,A,2025-06-01 22:00:00,-14.497090568332945,-34.7423435561521
1,NDA,A,2025-06-01 23:00:00,-20.777232694112914,-37.67041099939238
1,NDA,A,2025-06-02 00:00:00,-7.188440544210602,-35.810518029255256
1,NDA,A,2025-06-02 01:00:00,4.251318851322357,-32.14202004944772
1,NDA,A,2025-06-02 02:00:00,5.637592351062531,-25.92077273961264
1,NDA,A,2025-06-02 03:00:00,2.669290757268646,-22.28689964873865
1,NDA,A,2025-06-02 04:00:00,5.669201489975421,-21.352215862829866
1,NDA,A,2025-06-02 05:00:00,2.597417963259455,-21.803056677959855
1,NDA,A,2025-06-02 06:00:00,-3.3166501847737013,-23.246170932678723
1,NDA,A,2025-06-02 07:00:00,5.139764940452875,-22.915084165735333
1,NDA,A,2025-06-02 08:00:00,8.815924291593483,-20.386232789917276
1,NDA,A,2025-06-02 09:00:00,11.505761307273985,-14.947029300875343
1,NDA,A,2025-06-02 10:00:00,13.21098715784763,-11.662646605475635
1,NDA,A,2025-06-02 11:00:00,9.714993197210596,-10.728177386789126
1,NDA,A,2025-06-02 12:00:00,7.393957889692237,-11.469969352533143
1,NDA,A,2025-06-02 13:00:00,1.4563758761697327,-14.735392991966906
1,NDA,A,2025-06-02 14:00:00,-0.2457612617269842,-17.34146991607587
1,NDA,A,2025-06-02 15:00:00,-2.9145752812436854,-19.959647295339508
1,NDA,A,2025-06-02 16:00:00,10.182401165410795,-16.21500674661048
1,NDA,A,2025-06-02 17:00:00,0.7924532502567814,-15.086112281477412
1,NDA,A,2025-06-02 18:00:00,6.1882590657739245,-11.403527492118611
1,NDA,A,2025-06-02 19:00:00,10.568743969492193,-10.667640626650927
1,NDA,A,2025-06-02 20:00:00,4.364190371892209,-8.846921143363023
1,NDA,A,2025-06-02 21:00:00,-6.003984902568174,-12.144013327426487
1,NDA,A,2025-06-02 22:00:00,-1.1762356787809292,-15.201053742333537
1,NDA,A,2025-06-02 23:00:00,-8.471519563119301,-18.51681254637341
1,NDA,A,2025-06-03 00:00:00,-1.358276831159026,-14.15425460221882
1,NDA,A,2025-06-03 01:00:00,9.419301366447158,-7.904784795667052
1,NDA,A,2025-06-03 02:00:00,10.305623072474436,0.9001568860580953
1,NDA,A,2025-06-03 03:00:00,6.944810969358711,4.186067319884511
1,NDA,A,2025-06-03 04:00:00,9.520316287495548,4.658694866102199
1,NDA,A,2025-06-03 05:00:00,6.060891082398166,3.645303403501174
1,NDA,A,2025-06-03 06:00:00,-0.21902874191296817,1.649989756153725
1,NDA,A,2025-06-03 07:00:00,7.886028278939163,1.4735109063128764
1,NDA,A,2025-06-03 08:00:00,11.308646382360946,3.5463463490908858
1,NDA,A,2025-06-03 09:00:00,13.765190944252671,8.48715017977345
1,NDA,A,2025-06-03 10:00:00,15.278280602463067,11.1775575855717
1,NDA,A,2025-06-03 11:00:00,11.6320729317898,11.477247220777405
1,NDA,A,2025-06-03 12:00:00,9.172913948691985,10.106646081583488
1,NDA,A,2025-06-03 13:00:00,3.2382814191889557,6.18844232102419
1,NDA,A,2025-06-03 14:00:00,1.7271610965927053,2.8681908347116623
1,NDA,A,2025-06-03 15:00:00,-0.5675792792370915,-0.5679868889336449
1,NDA,A,2025-06-03 16:00:00,12.980185227536674,2.3406882074800426
1,NDA,A,2025-06-03 17:00:00,3.9911881141803742,2.6867597114746307
1,NDA,A,2025-06-03 18:00:00,9.818277049125829,5.721037827147168
1,NDA,A,2025-06-03 19:00:00,14.727766372341025,5.849818761840967
1,NDA,A,2025-06-03 20:00:00,9.038151958223912,7.04039780238611
1,NDA,A,2025-06-03 21:00:00,-0.7241434259387818,2.97631647960541
1,NDA,A,2025-06-03 22:00:00,4.689150475171948,-0.9386767364856308
1,NDA,A,2025-06-03 23:00:00,-2.1162668672915963,-5.2172467148228
1,NDA,A,2025-06-04 00:00:00,4.121842459756821,-3.668677357686418
1,NDA,A,2025-06-04 01:00:00,15.389507644309855,-0.13683167594372256
1,NDA,A,2025-06-04 02:00:00,16.770099628712803,6.12221586925419
1,NDA,A,2025-06-04 03:00:00,13.892284574029642,8.889911802760103
1,NDA,A,2025-06-04 04:00:00,16.880298223191023,8.923583443109566
1,NDA,A,2025-06-04 05:00:00,13.72161047419706,7.508672779750808
1,NDA,A,2025-06-04 06:00:00,7.734223320370036,5.120726209326916
1,NDA,A,2025-06-04 07:00:00,16.039124474440232,4.575963539808121
1,NDA,A,2025-06-04 08:00:00,19.695685166124377,6.32521530646238
1,NDA,A,2025-06-04 09:00:00,22.197138169235863,10.986621868517593
1,NDA,A,2025-06-04 10:00:00,23.713446238643613,13.450705976358895
1,NDA,A,2025-06-04 11:00:00,19.999130318829888,13.558514826168514
1,NDA,A,2025-06-04 12:00:00,17.315740499945168,12.027755827648283
1,NDA,A,2025-06-04 13:00:00,11.174457631297376,8.014422766556914
1,NDA,A,2025-06-04 14:00:00,9.433920060397545,4.712785488157882
1,NDA,A,2025-06-04 15:00:00,6.710944047695904,1.4659544121815238
1,NDA,A,2025-06-04 16:00:00,19.80046283645243,4.713255681630764
1,NDA,A,2025-06-04 17:00:00,10.248782337713667,5.467931354159986
1,NDA,A,2025-06-04 18:00:00,15.389975108433493,8.929883463614294
1,NDA,A,2025-06-04 19:00:00,19.45166819994854,9.51241051188241
1,NDA,A,2025-06-04 20:00:00,13.024501848129965,11.194731793230256
1,NDA,A,2025-06-04 21:00:00,2.4797204945144737,7.680591634875385
1,NDA,A,2025-06-04 22:00:00,7.1713045741866175,4.334386335819026
1,NDA,A,2025-06-04 23:00:00,-0.2916662461621926,0.6162467273138571
1,NDA,A,2025-06-05 00:00:00,1.7322224898997953,2.231575355879058
1,NDA,A,2025-06-05 01:00:00,12.305376987819693,5.798361078925027
1,NDA,A,2025-06-05 02:00:00,12.921463827911392,12.09381657759316
1,NDA,A,2025-06-05 03:00:00,9.236430276797465,15.350630615684102
1,NDA,A,2025-06-05 04:00:00,11.666994520224527,15.84756080864449
1,NDA,A,2025-06-05 05:00:00,8.045778760816596,14.831397757139243
1,NDA,A,2025-06-05 06:00:00,1.537423048170877,12.778710672586042
1,NDA,A,2025-06-05 07:00:00,9.277434985977335,12.498319423002442
1,NDA,A,2025-06-05 08:00:00,12.393580788665508,14.489677653644883
1,NDA,A,2025-06-05 09:00:00,14.558689334020547,19.310649269933492
1,NDA,A,2025-06-05 10:00:00,15.821632328323647,21.868756524667948
1,NDA,A,2025-06-05 11:00:00,11.801671702649388,21.96990490890312
1,NDA,A,2025-06-05 12:00:00,9.022817524658292,20.34277235247289
1,NDA,A,2025-06-05 13:00:00,2.7848053401027704,16.163109483357477
1,NDA,A,2025-06-05 14:00:00,1.0518066578578715,12.641372730546697
1,NDA,A,2025-06-05 15:00:00,-1.5569323505679902,9.10644057979694
1,NDA,A,2025-06-05 16:00:00,11.45408773503574,11.98177564818196
1,NDA,A,2025-06-05 17:00:00,1.9278925641036095,12.253396407287333
1,NDA,A,2025-06-05 18:00:00,7.120370824774862,15.146406760866531
1,NDA,A,2025-06-05 19:00:00,11.271102183152667,15.0301418820319
1,NDA,A,2025-06-05 20:00:00,4.902460806137814,15.955381718837332
1,NDA,A,2025-06-05 21:00:00,-5.5251712293749575,11.65196351419766
1,NDA,A,2025-06-05 22:00:00,-0.9824879680540348,7.5585089722770205
1,NDA,A,2025-06-05 23:00:00,-8.615035939199876,3.1197862741796345
1,NDA,A,2025-06-06 00:00:00,-12.035460569368873,2.8706202726414083
1,NDA,A,2025-06-06 01:00:00,-1.8904110793639735,4.581977743852433
1,NDA,A,2025-06-06 02:00:00,-1.8073300083857613,8.986354435210295
1,NDA,A,2025-06-06 03:00:00,-6.043019040811116,11.487757030842852
1,NDA,A,2025-06-06 04:00:00,-4.290109618847888,11.274962874977795
1,NDA,A,2025-06-06 05:00:00,-8.608321143542828,9.649734519279532
1,NDA,A,2025-06-06 06:00:00,-15.746803810701373,7.083398776404002
1,NDA,A,2025-06-06 07:00:00,-8.595222610176558,6.286878931654937
1,NDA,A,2025-06-06 08:00:00,-5.957052712841802,7.736146274271242
1,NDA,A,2025-06-06 09:00:00,-4.126337975164074,12.076568369554465
1,NDA,A,2025-06-06 10:00:00,-3.2631812213839333,14.257967483669901
1,NDA,A,2025-06-06 11:00:00,-7.503769144848119,14.060664454997863
1,NDA,A,2025-06-06 12:00:00,-10.557035935679503,12.21537385187711
1,NDA,A,2025-06-06 13:00:00,-17.14070906175811,7.869764855803485
1,NDA,A,2025-06-06 14:00:00,-19.22991150077835,4.286476507539645
1,NDA,A,2025-06-06 15:00:00,-22.273093231449952,0.7598932157975518
1,NDA,A,2025-06-06 16:00:00,-9.486386954013346,3.649654014108542
1,NDA,A,2025-06-06 17:00:00,-19.300992701446827,3.9416826495237878
1,NDA,A,2025-06-06 18:00:00,-14.397952627106502,6.834117041304739
1,NDA,A,2025-06-06 19:00:00,-10.385190454927294,6.773121857343714
1,NDA,A,2025-06-06 20:00:00,-16.928456534400095,7.764644604688449
1,NDA,A,2025-06-06 21:00:00,-27.516224347947375,3.549463919971842
1,NDA,A,2025-06-06 22:00:00,-22.89266572953675,-0.5350661304303916
1,NDA,A,2025-06-06 23:00:00,-30.427365729726187,-5.040898378876288
1,NDA,A,2025-06-07 00:00:00,-31.31332061666861,-7.210994825540927
1,NDA,A,2025-06-07 01:00:00,-20.870136047731762,-7.51363586264424
1,NDA,A,2025-06-07 02:00:00,-20.155572474992635,-5.244400552372868
1,NDA,A,2025-06-07 03:00:00,-23.690908718020673,-3.2469200428536156
1,NDA,A,2025-06-07 04:00:00,-21.270574643391328,-4.0468195560149205
1,NDA,A,2025-06-07 05:00:00,-24.837992373253993,-6.313816601067276
1,NDA,A,2025-06-07 06:00:00,-31.293217851503577,-9.548411524364028
1,NDA,A,2025-06-07 07:00:00,-23.633250077912436,-10.98344918814025
1,NDA,A,2025-06-07 08:00:00,-20.59174622374627,-10.099693044573241
1,NDA,A,2025-06-07 09:00:00,-18.39184563456197,-6.226204432727477
1,NDA,A,2025-06-07 10:00:00,-17.182258320423063,-4.448857303129935
1,NDA,A,2025-06-07 11:00:00,-21.085036395329276,-4.964429447132041
1,NDA,A,2025-06-07 12:00:00,-23.99196294567057,-7.107995433970518
1,NDA,A,2025-06-07 13:00:00,-30.358699178826217,-11.733838047428577
1,NDA,A,2025-06-07 14:00:00,-32.378545071011246,-15.642552166071985
1,NDA,A,2025-06-07 15:00:00,-35.34294129181482,-19.54790459799547
1,NDA,A,2025-06-07 16:00:00,-22.433777286781194,-16.996463895413882
1,NDA,A,2025-06-07 17:00:00,-32.11458298002807,-17.02015762897004
1,NDA,A,2025-06-07 18:00:00,-27.01253857628339,-14.395110760855557
1,NDA,A,2025-06-07 19:00:00,-22.92139515310843,-14.694711927826873
1,NDA,A,2025-06-07 20:00:00,-29.50046956847693,-13.903866538811295
1,NDA,A,2025-06-07 21:00:00,-40.07357794960975,-18.276623779091587
1,NDA,A,2025-06-07 22:00:00,-35.40572336356737,-22.445782203961404
1,NDA,A,2025-06-07 23:00:00,-42.78808961221779,-26.945418602403436
1,NDA,A,2025-06-08 00:00:00,-38.646565460722265,-28.211117358643847
1,NDA,A,2025-06-08 01:00:00,-28.07962721467364,-27.536940798042185
1,NDA,A,2025-06-08 02:00:00,-27.39885358624036,-24.113009713131003
1,NDA,A,2025-06-08 03:00:00,-31.05850695555124,-21.57220574691502
1,NDA,A,2025-06-08 04:00:00,-28.86785276823149,-21.705685278801543
1,NDA,A,2025-06-08 05:00:00,-32.59756550973065,-23.26649191155533
1,NDA,A,2025-06-08 06:00:00,-39.17987591162031,-25.800594956049633
1,NDA,A,2025-06-08 07:00:00,-31.46087260950151,-26.588153434223333
1,NDA,A,2025-06-08 08:00:00,-28.40076263174115,-25.172738051054093
1,NDA,A,2025-06-08 09:00:00,-26.27890489717696,-20.872280645406892
1,NDA,A,2025-06-08 10:00:00,-25.167491846106902,-18.7219500595771
1,NDA,A,2025-06-08 11:00:00,-29.207168464238382,-18.886380116771434
1,NDA,A,2025-06-08 12:00:00,-32.20321888400369,-20.753085887140966
1,NDA,A,2025-06-08 13:00:00,-38.64447371327276,-25.14523283994202
1,NDA,A,2025-06-08 14:00:00,-40.6504087905494,-28.909735731836008
1,NDA,A,2025-06-08 15:00:00,-43.65984241774917,-32.69339518055076
1,NDA,A,2025-06-08 16:00:00,-30.92618743991517,-30.051754549869084
1,NDA,A,2025-06-08 17:00:00,-40.730952670686946,-29.963767186208027
1,NDA,A,2025-06-08 18:00:00,-35.68724614923166,-27.18696628103088
1,NDA,A,2025-06-08 19:00:00,-31.618244150522866,-27.349505569806627
1,NDA,A,2025-06-08 20:00:00,-38.02731798671682,-26.47813443262292
1,NDA,A,2025-06-08 21:00:00,-48.47602930963208,-30.8318142237317
1,NDA,A,2025-06-08 22:00:00,-43.684541005982766,-34.99325696055135
1,NDA,A,2025-06-08 23:00:00,-51.13411022542079,-39.422463641798295
1,NDA,A,2025-06-09 00:00:00,-38.73711248841855,-38.94679281216914
1,NDA,A,2025-06-09 01:00:00,-28.45652809272484,-36.50476076253789
1,NDA,A,2025-06-09 02:00:00,-28.111295683910573,-31.375015420545424
1,NDA,A,2025-06-09 03:00:00,-32.07944963267881,-28.845662585488412
1,NDA,A,2025-06-09 04:00:00,-30.057376929137455,-29.108404436674363
1,NDA,A,2025-06-09 05:00:00,-34.06519535980774,-30.841308411171127
1,NDA,A,2025-06-09 06:00:00,-40.83303715203325,-33.548431396527484
1,NDA,A,2025-06-09 07:00:00,-33.24327256033437,-34.412771343617486
1,NDA,A,2025-06-09 08:00:00,-30.417802575364735,-33.01383705095432
1,NDA,A,2025-06-09 09:00:00,-28.598177782614744,-28.71351337947321
1,NDA,A,2025-06-09 10:00:00,-27.779478708100683,-26.615719791675005
1,NDA,A,2025-06-09 11:00:00,-32.1378886295038,-26.88452173584075
1,NDA,A,2025-06-09 12:00:00,-35.25934773009266,-28.859293064782992
1,NDA,A,2025-06-09 13:00:00,-41.714890488454046,-33.35162035383828
1,NDA,A,2025-06-09 14:00:00,-43.7815840750997,-37.16603379594195
1,NDA,A,2025-06-09 15:00:00,-46.70843038697166,-40.984908307190445
1,NDA,A,2025-06-09 16:00:00,-33.85827642907075,-38.41214621607125
1,NDA,A,2025-06-09 17:00:00,-43.435369490313676,-38.4389941761171
1,NDA,A,2025-06-09 18:00:00,-38.173864421321845,-35.78146208661126
1,NDA,A,2025-06-09 19:00:00,-33.84088364075392,-36.01214765681383
1,NDA,A,2025-06-09 20:00:00,-39.95917027101057,-35.11093609549045
1,NDA,A,2025-06-09 21:00:00,-50.049076308601826,-39.37386381562393
1,NDA,A,2025-06-09 22:00:00,-44.95108777599011,-43.3959627674439
1,NDA,A,2025-06-09 23:00:00,-51.92340976197202,-47.76489351367855
1,NDA,A,2025-06-10 00:00:00,-44.71604394516109,-44.51858790660737
1,NDA,A,2025-06-10 01:00:00,-33.826164798030355,-39.442583602188066
1,NDA,A,2025-06-10 02:00:00,-32.85154416392519,-31.768312088351326
1,NDA,A,2025-06-10 03:00:00,-36.02494733494497,-29.54909113643808
1,NDA,A,2025-06-10 04:00:00,-33.166016702512486,-30.082707415242282
1,NDA,A,2025-06-10 05:00:00,-36.22562853163218,-32.06734064054134
1,NDA,A,2025-06-10 06:00:00,-42.13318901918537,-34.98520314699282
1,NDA,A,2025-06-10 07:00:00,-33.75945142980608,-36.04716835739179
1,NDA,A,2025-06-10 08:00:00,-30.157374296144695,-34.83137076257746
1,NDA,A,2025-06-10 09:00:00,-27.48374336462963,-30.753084306104622
1,NDA,A,2025-06-10 10:00:00,-25.776194023551128,-28.931819688693395
1,NDA,A,2025-06-10 11:00:00,-29.290236921978803,-29.505181706739748
1,NDA,A,2025-06-10 12:00:00,-31.841469618200723,-31.725571689232385
1,NDA,A,2025-06-10 13:00:00,-37.77691539986033,-36.37070894935017
1,NDA,A,2025-06-10 14:00:00,-39.344895551924985,-40.251940764548806
1,NDA,A,2025-06-10 15:00:00,-41.78185669269326,-44.06830165017514
1,NDA,A,2025-06-10 16:00:00,-28.529747057206563,-41.44943029704737
1,NDA,A,2025-06-10 17:00:00,-37.72358095199732,-41.33402543545204
1,NDA,A,2025-06-10 18:00:00,-32.188067547713665,-38.48917011356876
1,NDA,A,2025-06-10 19:00:00,-27.51037530645847,-38.48337251746315
1,NDA,A,2025-06-10 20:00:00,-33.55685901228984,-37.32463944436212
1,NDA,A,2025-06-10 21:00:00,-43.651007847695254,-41.28304340678878
1,NDA,A,2025-06-10 22:00:00,-38.68378285721041,-44.98644478520084
1,NDA,A,2025-06-10 23:00:00,-45.79310361619696,-48.97452461552132
2,UJG,A,2025-05-18 00:00:00,56.79308848039473,-48.437248768981064
2,UJG,A,2025-05-18 01:00:00,57.24815976905117,-51.92340976197202
2,UJG,A,2025-05-18 02:00:00,58.18949150964705,
2,UJG,A,2025-05-18 03:00:00,57.952399935953245,
2,UJG,A,2025-05-18 04:00:00,57.60519375017678,
2,UJG,A,2025-05-18 05:00:00,59.03925517036531,
2,UJG,A,2025-05-18 06:00:00,59.32224869928171,
2,UJG,A,2025-05-18 07:00:00,58.54736817475524,
2,UJG,A,2025-05-18 08:00:00,59.720920972507805,
2,UJG,A,2025-05-18 09:00:00,59.63800775646317,
2,UJG,A,2025-05-18 10:00:00,58.825825355972725,
2,UJG,A,2025-05-18 11:00:00,59.109587934344916,
2,UJG,A,2025-05-18 12:00:00,58.90830455007028,
2,UJG,A,2025-05-18 13:00:00,58.07754092374964,
2,UJG,A,2025-05-18 14:00:00,58.86197786384304,
2,UJG,A,2025-05-18 15:00:00,58.91787972524294,
2,UJG,A,2025-05-18 16:00:00,58.570018131767235,
2,UJG,A,2025-05-18 17:00:00,59.27294927919804,
2,UJG,A,2025-05-18 18:00:00,59.048779636163495,
2,UJG,A,2025-05-18 19:00:00,59.188606480260596,
2,UJG,A,2025-05-18 20:00:00,60.676896940286305,
2,UJG,A,2025-05-18 21:00:00,61.34836150217726,
2,UJG,A,2025-05-18 22:00:00,61.911588946457854,
2,UJG,A,2025-05-18 23:00:00,63.55247348975218,
2,UJG,A,2025-05-19 00:00:00,63.40645026308796,56.79308848039473
2,UJG,A,2025-05-19 01:00:00,63.63229602511925,57.02062412472294
2,UJG,A,2025-05-19 02:00:00,64.24626499955491,57.41024658636431
2,UJG,A,2025-05-19 03:00:00,63.83613945680857,57.796683738217155
2,UJG,A,2025-05-19 04:00:00,63.210783244386604,57.91569506525902
2,UJG,A,2025-05-19 05:00:00,64.48249507946838,58.19894961883178
2,UJG,A,2025-05-19 06:00:00,64.65757726265015,58.65556587327459
2,UJG,A,2025-05-19 07:00:00,63.776026080642986,58.96962401480075
2,UJG,A,2025-05-19 08:00:00,64.84511229700021,59.19684594884825
2,UJG,A,2025-05-19 09:00:00,64.55328567166016,59.302098967908734
2,UJG,A,2025-05-19 10:00:00,63.476675433113556,59.39491802831456
2,UJG,A,2025-05-19 11:00:00,63.29765926164301,59.19114034892693
2,UJG,A,2025-05-19 12:00:00,62.708550340198464,58.94790594679597
2,UJG,A,2025-05-19 13:00:00,61.52560895079533,58.698477802721605
2,UJG,A,2025-05-19 14:00:00,62.151656384750936,58.61594111255431
2,UJG,A,2025-05-19 15:00:00,62.057258917394805,58.619132837611865
2,UJG,A,2025-05-19 16:00:00,61.69535197072962,58.783291906951064
2,UJG,A,2025-05-19 17:00:00,62.43130403725106,58.92028237873607
2,UJG,A,2025-05-19 18:00:00,62.17284991400216,58.963915682376246
2,UJG,A,2025-05-19 19:00:00,62.36341142715119,59.17011179854071
2,UJG,A,2025-05-19 20:00:00,63.89263294712564,59.6380943522368
2,UJG,A,2025-05-19 21:00:00,64.30054079542536,60.404621640908054
2,UJG,A,2025-05-19 22:00:00,64.71093709158355,61.312282462973805
2,UJG,A,2025-05-19 23:00:00,66.23930954312712,62.27080797946243
2,UJG,A,2025-05-20 00:00:00,65.16736802771018,62.95683756643266
2,UJG,A,2025-05-20 01:00:00,65.26093928117905,63.53040659265313
2,UJG,A,2025-05-20 02:00:00,65.7945615909003,63.761670429254046
2,UJG,A,2025-05-20 03:00:00,65.22097975617723,63.904900160494236
2,UJG,A,2025-05-20 04:00:00,64.50554935956085,63.76439590025003
2,UJG,A,2025-05-20 05:00:00,65.67855084377315,63.843139260221186
2,UJG,A,2025-05-20 06:00:00,65.6302004456883,64.11695186216838
2,UJG,A,2025-05-20 07:00:00,64.42002524137025,64.3053661409205
2,UJG,A,2025-05-20 08:00:00,65.12545092653168,64.42623854676444
2,UJG,A,2025-05-20 09:00:00,64.62873528856296,64.39147468310112
2,UJG,A,2025-05-20 10:00:00,63.3652930408144,64.29169113392463
2,UJG,A,2025-05-20 11:00:00,62.859856406667326,63.77587345547224
2,UJG,A,2025-05-20 12:00:00,62.12953815225297,63.16096167831834
2,UJG,A,2025-05-20 13:00:00,60.8111023833622,62.51060618421226
2,UJG,A,2025-05-20 14:00:00,61.233950950091675,62.128605225248236
2,UJG,A,2025-05-20 15:00:00,60.89238737850459,61.91150808431368
2,UJG,A,2025-05-20 16:00:00,60.22771533264005,61.96808909095844
2,UJG,A,2025-05-20 17:00:00,60.56921087586909,62.061304975125154
2,UJG,A,2025-05-20 18:00:00,60.0136251113318,62.0998353073276
2,UJG,A,2025-05-20 19:00:00,59.80098555317446,62.32252179280146
2,UJG,A,2025-05-20 20:00:00,60.999631464961226,62.809631429426325
2,UJG,A,2025-05-20 21:00:00,61.43025633816184,63.51886172323406
2,UJG,A,2025-05-20 22:00:00,61.811672620177966,64.30137027804484
2,UJG,A,2025-05-20 23:00:00,63.288463026850565,65.08359581004532
2,UJG,A,2025-05-21 00:00:00,71.62428749155819,65.37253822080693
2,UJG,A,2025-05-21 01:00:00,71.55177593280874,65.55587228400543
2,UJG,A,2025-05-21 02:00:00,71.92427392949543,65.4076229665965
2,UJG,A,2025-05-21 03:00:00,71.26899541511456,65.42549354275219
2,UJG,A,2025-05-21 04:00:00,70.53046046645453,65.17369690221278
2,UJG,A,2025-05-21 05:00:00,71.46328871492047,65.1350266531704
2,UJG,A,2025-05-21 06:00:00,71.18766525492448,65.27143354967409
2,UJG,A,2025-05-21 07:00:00,69.80072726523765,65.24292551027723
2,UJG,A,2025-05-21 08:00:00,70.37458849510136,65.05855887119674
2,UJG,A,2025-05-21 09:00:00,69.58406108829449,64.72473715215496
2,UJG,A,2025-05-21 10:00:00,68.05568660869474,64.37315975196968
2,UJG,A,2025-05-21 11:00:00,67.46311259783594,63.61796157868156
2,UJG,A,2025-05-21 12:00:00,66.55598685098226,62.78489586657822
2,UJG,A,2025-05-21 13:00:00,65.22704157455716,61.93349898076082
2,UJG,A,2025-05-21 14:00:00,65.62420253234646,61.3915304952356
2,UJG,A,2025-05-21 15:00:00,65.35723999973074,60.97914690398614
2,UJG,A,2025-05-21 16:00:00,64.81145582735172,60.78468455374543
2,UJG,A,2025-05-21 17:00:00,65.26629018969535,60.56310452900457
2,UJG,A,2025-05-21 18:00:00,64.70718867034678,60.2701837732803
2,UJG,A,2025-05-21 19:00:00,64.62374553670936,60.12794051345844
2,UJG,A,2025-05-21 20:00:00,65.90293732450928,60.27141404315582
2,UJG,A,2025-05-21 21:00:00,66.20905300366883,60.74362445209916
2,UJG,A,2025-05-21 22:00:00,66.63968688035779,61.413853474433665
2,UJG,A,2025-05-21 23:00:00,68.14555835468447,62.17679732839678
2,UJG,A,2025-05-22 00:00:00,71.35387799319555,65.57480771286224
2,UJG,A,2025-05-22 01:00:00,71.50410728737121,68.82150881707248
2,UJG,A,2025-05-22 02:00:00,72.08503107332712,71.70011245128744
2,UJG,A,2025-05-22 03:00:00,71.54644099332239,71.58168175913956
2,UJG,A,2025-05-22 04:00:00,70.81197695561958,71.24124327035481
2,UJG,A,2025-05-22 05:00:00,71.7313030241177,71.08758153216317
2,UJG,A,2025-05-22 06:00:00,71.66118278062433,71.06047147876647
2,UJG,A,2025-05-22 07:00:00,70.51304830489445,70.81722707836086
2,UJG,A,2025-05-22 08:00:00,71.31098851503332,70.45432700508782
2,UJG,A,2025-05-22 09:00:00,70.75444240222062,69.91979228287782
2,UJG,A,2025-05-22 10:00:00,69.29832603732154,69.3381120640302
2,UJG,A,2025-05-22 11:00:00,68.73189578942952,68.36762009827505
2,UJG,A,2025-05-22 12:00:00,67.9599183038611,67.35826201917097
2,UJG,A,2025-05-22 13:00:00,66.56324016028805,66.41538034112511
2,UJG,A,2025-05-22 14:00:00,66.82292053415112,65.80241031929528
2,UJG,A,2025-05-22 15:00:00,66.31276771327487,65.40282803554477
2,UJG,A,2025-05-22 16:00:00,65.55352366334789,65.26429945314295
2,UJG,A,2025-05-22 17:00:00,65.6983557589574,65.14499533892592
2,UJG,A,2025-05-22 18:00:00,64.80372714619703,64.92831156246461
2,UJG,A,2025-05-22 19:00:00,64.29857149707975,64.86574146558382
2,UJG,A,2025-05-22 20:00:00,65.1852481919487,65.07795717718845
2,UJG,A,2025-05-22 21:00:00,65.14030942930978,65.57857862162915
2,UJG,A,2025-05-22 22:00:00,65.13307103044016,66.25055906951195
2,UJG,A,2025-05-22 23:00:00,66.04920302522893,66.99809941290367
2,UJG,A,2025-05-23 00:00:00,53.59453400761216,68.71304107607926
2,UJG,A,2025-05-23 01:00:00,52.7789887938684,70.33451454508374
2,UJG,A,2025-05-23 02:00:00,52.36388657338441,71.6476721179646
2,UJG,A,2025-05-23 03:00:00,50.84574239887454,71.71185978467356
2,UJG,A,2025-05-23 04:00:00,49.101476692180974,71.48114967408968
2,UJG,A,2025-05-23 05:00:00,49.225964064847965,71.36324032435321
2,UJG,A,2025-05-23 06:00:00,48.23163759796882,71.40148758678718
2,UJG,A,2025-05-23 07:00:00,46.22566971179021,71.30184470321215
